2006-10-27,五,3.4,3.44,3.26,3.28,--,--,2582539500.00,8725310400.00,37.81,2856,
2006-10-30,一,3.27,3.32,3.25,3.29,0.30%,2.13%,351921000.00,1153127870.00,5.15,2871,
2006-10-31,二,3.28,3.33,3.28,3.3,0.30%,1.52%,230126180.00,761050760.00,3.37,2805,
2006-11-01,三,3.3,3.31,3.28,3.3,0.00%,0.91%,132892401.00,437264830.00,1.95,2788,
2006-11-02,四,3.3,3.3,3.25,3.28,-0.61%,1.52%,175155420.00,573399410.00,2.56,2750,
2006-11-03,五,3.27,3.37,3.27,3.36,2.44%,3.05%,400016130.00,1331710300.00,5.86,2820,
2006-11-06,一,3.33,3.38,3.32,3.38,0.60%,1.79%,209993800.00,706248010.00,3.07,2783,
2006-11-07,二,3.38,3.43,3.37,3.4,0.59%,1.78%,296792450.00,1010942170.00,4.34,2727,
2006-11-08,三,3.4,3.4,3.35,3.36,-1.18%,1.47%,151822690.00,512250490.00,2.22,2623,
2006-11-09,四,3.36,3.4,3.35,3.4,1.19%,1.49%,177948200.00,601893730.00,2.61,2546,
2006-11-10,五,3.4,3.52,3.4,3.46,1.76%,3.53%,759690210.00,2640424900.00,11.12,2834,
2006-11-13,一,3.45,3.59,3.44,3.52,1.73%,4.34%,463375150.00,1636941400.00,6.78,2829,
2006-11-14,二,3.58,3.62,3.53,3.6,2.27%,2.56%,431911750.00,1548647100.00,6.32,2729,
2006-11-15,三,3.61,3.65,3.6,3.65,1.39%,1.39%,344605660.00,1249336110.00,5.04,2821,
2006-11-16,四,3.7,3.93,3.67,3.8,4.11%,7.12%,687712580.00,2604463500.00,10.07,2839,
2006-11-17,五,3.79,3.85,3.74,3.8,0.00%,2.89%,314841690.00,1197434890.00,4.61,2809,
2006-11-20,一,3.8,3.92,3.8,3.92,3.16%,3.16%,318049410.00,1233700060.00,4.66,2862,
2006-11-21,二,3.91,3.96,3.86,3.93,0.26%,2.55%,233060110.00,912571810.00,3.41,2845,
2006-11-22,三,3.91,3.95,3.81,3.9,-0.76%,3.56%,283457070.00,1097899210.00,4.15,2834,
2006-11-23,四,3.92,4.01,3.92,3.97,1.79%,2.31%,302943550.00,1202109370.00,4.43,2801,
2006-11-24,五,3.92,3.94,3.86,3.92,-1.26%,2.02%,189227330.00,737365900.00,2.77,2794,
2006-11-27,一,3.89,3.9,3.76,3.81,-2.81%,3.57%,300467630.00,1145692120.00,4.4,2716,
2006-11-28,二,3.78,3.81,3.71,3.75,-1.57%,2.62%,242436320.00,908464790.00,3.55,2731,
2006-11-29,三,3.67,3.8,3.65,3.79,1.07%,4.00%,244311140.00,912399750.00,3.58,2620,
2006-11-30,四,3.8,3.83,3.77,3.81,0.53%,1.58%,231829090.00,878972590.00,3.39,2759,
2006-12-01,五,3.83,3.83,3.74,3.76,-1.31%,2.36%,274203440.00,1031906080.00,4.01,2793,
2006-12-04,一,3.76,3.97,3.72,3.91,3.99%,6.65%,410693920.00,1587058200.00,6.01,2756,
2006-12-05,二,3.91,3.98,3.86,3.88,-0.77%,3.07%,266225580.00,1044606230.00,3.9,2775,
2006-12-06,三,3.88,3.91,3.76,3.84,-1.03%,3.87%,263484720.00,1008236040.00,3.86,2775,
2006-12-07,四,3.84,3.95,3.81,3.85,0.26%,3.65%,336873990.00,1315713900.00,4.93,2823,
2006-12-08,五,3.83,3.97,3.81,3.87,0.52%,4.16%,386868800.00,1511314600.00,5.66,2825,
2006-12-11,一,3.86,4.09,3.85,4.08,5.43%,6.20%,458576440.00,1823478500.00,6.71,2484,
2006-12-12,二,4.1,4.33,4.08,4.31,5.64%,6.13%,543092050.00,2294872500.00,7.95,2536,
2006-12-13,三,4.33,4.39,4.21,4.29,-0.46%,4.18%,299058090.00,1284249180.00,4.38,2538,
2006-12-14,四,4.29,4.3,4.2,4.27,-0.47%,2.33%,184842580.00,785511150.00,2.71,2595,
2006-12-15,五,4.29,4.34,4.26,4.32,1.17%,1.87%,173307480.00,746397040.00,2.54,2589,
2006-12-18,一,4.32,4.57,4.29,4.56,5.56%,6.48%,280665330.00,1244248740.00,4.11,2510,
2006-12-19,二,4.58,4.82,4.57,4.73,3.73%,5.48%,334221440.00,1572281100.00,4.89,2867,
2006-12-20,三,4.69,4.75,4.61,4.69,-0.85%,2.96%,207182730.00,970275180.00,3.03,2735,
2006-12-21,四,4.69,4.78,4.63,4.65,-0.85%,3.20%,195124140.00,918152010.00,2.86,2824,
2006-12-22,五,4.63,4.78,4.6,4.74,1.94%,3.87%,193603430.00,909864980.00,2.83,2785,
2006-12-25,一,4.8,5.21,4.8,5.21,9.92%,8.65%,441375150.00,2256254700.00,6.46,2769,
2006-12-26,二,5.21,5.69,5.17,5.51,5.76%,9.98%,579603060.00,3128020200.00,8.49,2863,
2006-12-27,三,5.47,5.7,5.27,5.68,3.09%,7.80%,402659570.00,2212671700.00,5.89,2680,
2006-12-28,四,5.67,6.04,5.6,5.85,2.99%,7.75%,516210380.00,3014590500.00,7.56,2878,
2006-12-29,五,5.9,6.36,5.82,6.2,5.98%,9.23%,674291700.00,4066299600.00,9.87,2876,
2007-01-04,四,6.3,6.79,5.88,6.05,-2.42%,14.68%,967834950.00,6194157100.00,14.17,2868,
2007-01-05,五,5.87,5.87,5.45,5.45,-9.92%,6.94%,808749590.00,4495265600.00,11.84,2870,
2007-01-08,一,5.36,5.55,5.28,5.54,1.65%,4.95%,644985060.00,3498360800.00,9.44,2877,
2007-01-09,二,5.54,5.79,5.42,5.78,4.33%,6.68%,644456370.00,3586835300.00,9.43,2822,
2007-01-10,三,5.99,5.99,5.6,5.69,-1.56%,6.75%,782410090.00,4509619100.00,11.45,2863,
2007-01-11,四,5.66,5.66,5.43,5.51,-3.16%,4.04%,554847840.00,3064577900.00,8.12,2681,
2007-01-12,五,5.44,5.53,5.28,5.33,-3.27%,4.54%,424071760.00,2291842000.00,6.21,2684,
2007-01-15,一,5.32,5.58,5.29,5.57,4.50%,5.44%,400715160.00,2178581100.00,5.87,2863,
2007-01-16,二,5.61,5.67,5.37,5.52,-0.90%,5.39%,429182670.00,2361786700.00,6.28,2864,
2007-01-17,三,5.53,5.65,5.41,5.44,-1.45%,4.35%,427397760.00,2349392900.00,6.26,2879,
2007-01-18,四,5.4,5.46,5.11,5.25,-3.49%,6.43%,477883230.00,2506958300.00,7,2864,
2007-01-19,五,5.25,5.33,5.2,5.31,1.14%,2.48%,309055610.00,1628590300.00,4.52,2869,
2007-01-22,一,5.34,5.5,5.34,5.48,3.20%,3.01%,379154990.00,2061637200.00,5.55,2874,
2007-01-23,二,5.54,5.65,5.36,5.63,2.74%,5.29%,501221800.00,2765682100.00,7.34,2804,
2007-01-24,三,5.65,5.67,5.51,5.53,-1.78%,2.84%,354176540.00,1973832500.00,5.19,2812,
2007-01-25,四,5.45,5.45,5.25,5.28,-4.52%,3.62%,334956120.00,1787675200.00,4.9,2837,
2007-01-26,五,5.15,5.37,4.9,5.26,-0.38%,8.90%,418654650.00,2148738200.00,6.13,2862,
2007-01-29,一,5.18,5.38,5.11,5.32,1.14%,5.13%,670128650.00,3530236200.00,7.3,2501,
2007-01-30,二,5.35,5.39,5.15,5.17,-2.82%,4.51%,423492130.00,2222308700.00,4.61,2514,
2007-01-31,三,5.17,5.28,4.99,5.01,-3.09%,5.61%,507815110.00,2609019200.00,5.53,2571,
2007-02-01,四,4.98,5.07,4.92,5,-0.20%,2.99%,249356080.00,1243631520.00,2.72,2570,
2007-02-02,五,5.03,5.06,4.8,4.82,-3.60%,5.20%,360404400.00,1762491100.00,3.93,2647,
2007-02-05,一,4.8,4.85,4.68,4.69,-2.70%,3.53%,240420240.00,1140243100.00,2.62,2741,
2007-02-06,二,4.71,4.9,4.56,4.89,4.26%,7.25%,493833980.00,2331107700.00,5.38,2788,
2007-02-07,三,4.91,4.96,4.84,4.89,0.00%,2.45%,469095590.00,2298275500.00,5.11,2709,
2007-02-08,四,4.9,4.91,4.79,4.84,-1.02%,2.45%,231885900.00,1119563160.00,2.53,2834,
2007-02-09,五,4.83,4.84,4.74,4.79,-1.03%,2.07%,192423910.00,919395220.00,2.1,2838,
2007-02-12,一,4.79,4.93,4.78,4.93,2.92%,3.13%,210599750.00,1026997620.00,2.29,2875,
2007-02-13,二,4.94,4.98,4.88,4.91,-0.41%,2.03%,239474100.00,1180270540.00,2.61,2873,
2007-02-14,三,4.9,5.08,4.86,5.04,2.65%,4.48%,299094780.00,1490040900.00,3.26,2863,
2007-02-15,四,5.07,5.19,5.07,5.17,2.58%,2.38%,337329180.00,1730560200.00,3.67,2867,
2007-02-16,五,5.21,5.23,5.11,5.14,-0.58%,2.32%,285213510.00,1473264400.00,3.11,2876,
2007-02-26,一,5.1,5.13,4.99,5.1,-0.78%,2.72%,372495510.00,1883782900.00,4.06,2876,
2007-02-27,二,5.1,5.1,4.64,4.69,-8.04%,9.02%,424913640.00,2087123700.00,4.63,2873,
2007-02-28,三,4.69,4.93,4.66,4.9,4.48%,5.76%,295281160.00,1415592300.00,3.22,2877,
2007-03-01,四,4.8,4.86,4.7,4.75,-3.06%,3.27%,276189300.00,1314956360.00,3.01,2864,
2007-03-02,五,4.75,4.84,4.71,4.8,1.05%,2.74%,178987590.00,854683520.00,1.95,2855,
2007-03-05,一,4.79,4.83,4.64,4.69,-2.29%,3.96%,248823550.00,1174220760.00,2.71,2800,
2007-03-06,二,4.68,4.96,4.65,4.88,4.05%,6.61%,331717960.00,1604126100.00,3.61,2862,
2007-03-07,三,4.89,4.96,4.88,4.91,0.61%,1.64%,265019310.00,1303665320.00,2.89,2870,
2007-03-08,四,4.91,4.94,4.85,4.92,0.20%,1.83%,168915210.00,828417160.00,1.84,2866,
2007-03-09,五,4.94,5.09,4.92,5.05,2.64%,3.46%,429776500.00,2154512400.00,4.68,2874,
2007-03-12,一,5.1,5.16,5.06,5.11,1.19%,1.98%,323012290.00,1650213400.00,3.52,2750,
2007-03-13,二,5.1,5.11,4.99,5.04,-1.37%,2.35%,273393790.00,1373963400.00,2.98,2720,
2007-03-14,三,4.98,4.98,4.9,4.92,-2.38%,1.59%,233738710.00,1151162090.00,2.55,2702,
2007-03-15,四,4.91,5.02,4.91,4.95,0.61%,2.24%,172562550.00,856079080.00,1.88,2728,
2007-03-16,五,4.97,5.07,4.9,4.95,0.00%,3.43%,309942530.00,1544522300.00,3.38,2710,
2007-03-19,一,4.88,5.27,4.85,5.18,4.65%,8.48%,603477480.00,3089249100.00,6.57,2768,
2007-03-20,二,5.19,5.22,5.11,5.16,-0.39%,2.12%,241745000.00,1247608650.00,2.63,2873,
2007-03-22,四,5.22,5.25,5.14,5.19,0.58%,2.13%,366076240.00,1895658000.00,3.99,2877,
2007-03-23,五,5.19,5.19,5.04,5.15,-0.77%,2.89%,253250010.00,1297432730.00,2.76,2845,
2007-03-26,一,5.14,5.21,5.1,5.19,0.78%,2.14%,281909560.00,1458037600.00,3.07,2870,
2007-03-27,二,5.18,5.19,5.12,5.16,-0.58%,1.35%,247263050.00,1273611580.00,2.69,2878,
2007-03-28,三,5.15,5.32,5.11,5.3,2.71%,4.07%,662173910.00,3474670900.00,7.21,2873,
2007-03-29,四,5.32,5.82,5.3,5.59,5.47%,9.81%,1016163010.00,5661815100.00,11.07,2876,
2007-03-30,五,5.54,5.6,5.45,5.49,-1.79%,2.68%,380298860.00,2095766400.00,4.14,2870,
2007-04-02,一,5.51,5.66,5.51,5.59,1.82%,2.73%,322933570.00,1803909400.00,3.52,2873,
2007-04-03,二,5.61,5.63,5.53,5.62,0.54%,1.79%,298932110.00,1668147400.00,3.26,2873,
2007-04-04,三,5.63,5.65,5.5,5.53,-1.60%,2.67%,316655770.00,1758955300.00,3.45,2154,
2007-04-05,四,5.5,5.57,5.4,5.55,0.36%,3.07%,427800220.00,2330204900.00,4.66,2877,
2007-04-06,五,5.46,5.52,5.42,5.45,-1.80%,1.80%,311855660.00,1702310100.00,3.4,2878,
2007-04-09,一,5.45,5.52,5.37,5.48,0.55%,2.75%,432905390.00,2358550400.00,4.72,2847,
2007-04-10,二,5.48,5.58,5.42,5.58,1.82%,2.92%,573743560.00,3152522700.00,6.25,2853,
2007-04-11,三,5.58,5.64,5.52,5.59,0.18%,2.15%,451336530.00,2516592200.00,4.92,2820,
2007-04-12,四,5.6,5.64,5.54,5.56,-0.54%,1.79%,390973480.00,2176121200.00,4.26,2858,
2007-04-13,五,5.57,5.58,5.45,5.45,-1.98%,2.34%,398201560.00,2188009800.00,4.34,2878,
2007-04-16,一,5.44,5.55,5.4,5.52,1.28%,2.75%,406288030.00,2224255100.00,4.43,2850,
2007-04-17,二,5.53,5.58,5.38,5.48,-0.72%,3.62%,427240150.00,2340240100.00,4.65,2870,
2007-04-18,三,5.46,5.46,5.36,5.43,-0.91%,1.82%,487436350.00,2633073400.00,5.31,2428,
2007-04-19,四,5.44,5.51,5.11,5.22,-3.87%,7.37%,549341090.00,2948321500.00,5.98,2660,
2007-04-20,五,5.22,5.35,5.22,5.32,1.92%,2.49%,350662560.00,1854201600.00,3.82,2840,
2007-04-23,一,5.32,5.45,5.26,5.43,2.07%,3.57%,559577130.00,3002621000.00,6.1,2825,
2007-04-24,二,5.45,5.48,5.35,5.39,-0.74%,2.39%,459986160.00,2478146000.00,5.01,2839,
2007-04-25,三,5.38,5.61,5.32,5.53,2.60%,5.38%,726100930.00,3992683200.00,7.91,2850,
2007-04-26,四,5.62,5.66,5.48,5.53,0.00%,3.25%,515702510.00,2866865400.00,5.62,2838,
2007-04-27,五,5.55,5.57,5.4,5.41,-2.17%,3.07%,429371200.00,2345108500.00,4.68,2830,
2007-04-30,一,5.38,5.49,5.36,5.42,0.18%,2.40%,382064400.00,2068177400.00,4.16,2877,
2007-05-08,二,5.52,5.54,5.43,5.48,1.11%,2.03%,484761640.00,2655550000.00,5.28,2879,
2007-05-09,三,5.5,5.94,5.46,5.78,5.47%,8.76%,1213637380.00,6910161100.00,13.22,2864,
2007-05-10,四,5.82,5.87,5.71,5.77,-0.17%,2.77%,716819680.00,4146445500.00,7.81,2878,
2007-05-11,五,5.72,5.74,5.61,5.71,-1.04%,2.25%,483402810.00,2746214600.00,5.27,2873,
2007-05-14,一,5.65,5.79,5.62,5.75,0.70%,2.98%,449555330.00,2579265200.00,4.9,2791,
2007-05-15,二,5.76,5.79,5.49,5.51,-4.17%,5.22%,522961770.00,2935441600.00,5.7,2819,
2007-05-16,三,5.51,5.58,5.44,5.54,0.54%,2.54%,329372230.00,1812933700.00,3.59,2842,
2007-05-17,四,5.55,5.59,5.5,5.56,0.36%,1.62%,381648830.00,2117526000.00,4.16,2818,
2007-05-18,五,5.55,5.55,5.46,5.49,-1.26%,1.62%,338941080.00,1862680100.00,3.69,2860,
2007-05-21,一,5.32,5.47,5.31,5.45,-0.73%,2.91%,388372160.00,2102312200.00,4.23,2854,
2007-05-22,二,5.45,5.52,5.41,5.48,0.55%,2.02%,402029710.00,2193073100.00,4.38,2789,
2007-05-23,三,5.5,5.53,5.43,5.52,0.73%,1.82%,420857630.00,2310618800.00,4.58,2874,
2007-05-24,四,5.54,5.68,5.5,5.56,0.72%,3.26%,575702110.00,3208312200.00,6.27,2870,
2007-05-25,五,5.53,5.55,5.46,5.49,-1.26%,1.62%,400441850.00,2202624200.00,4.36,2846,
2007-05-28,一,5.51,5.58,5.48,5.53,0.73%,1.82%,447428510.00,2471286800.00,4.87,2841,
2007-05-29,二,5.55,5.64,5.51,5.59,1.08%,2.35%,515733510.00,2872024700.00,5.62,2853,
2007-05-30,三,5.36,5.53,5.22,5.32,-4.83%,5.55%,687928860.00,3694367500.00,7.49,872,
2007-05-31,四,5.34,5.63,5.17,5.48,3.01%,8.65%,684299710.00,3710892900.00,7.45,2834,
2007-06-01,五,5.49,5.64,5.41,5.43,-0.91%,4.20%,556144840.00,3069340100.00,6.06,2865,
2007-06-04,一,5.41,5.42,4.95,4.99,-8.10%,8.66%,533738680.00,2742126300.00,5.81,2714,
2007-06-05,二,4.97,5.15,4.72,5.08,1.80%,8.62%,408971380.00,2024174300.00,4.45,2791,
2007-06-06,三,5.09,5.1,4.99,5.04,-0.79%,2.17%,257772160.00,1297019400.00,2.81,2862,
2007-06-07,四,5.03,5.07,5,5.07,0.60%,1.39%,286689920.00,1442320600.00,3.12,2836,
2007-06-08,五,5.07,5.07,4.99,5.02,-0.99%,1.58%,257747820.00,1293774580.00,2.81,2810,
2007-06-11,一,5.02,5.08,4.99,5.06,0.80%,1.79%,237023740.00,1192958320.00,2.58,2777,
2007-06-13,三,5.11,5.32,5.1,5.28,4.35%,4.35%,526798300.00,2728065000.00,5.74,2856,
2007-06-14,四,5.26,5.26,5.12,5.13,-2.84%,2.65%,243979500.00,1264682630.00,2.66,2865,
2007-06-15,五,5.11,5.22,5.06,5.15,0.39%,3.12%,212114730.00,1088573820.00,2.31,2872,
2007-06-18,一,5.2,5.3,5.18,5.24,1.75%,2.33%,337063090.00,1765904500.00,3.67,2459,
2007-06-19,二,5.2,5.38,5.17,5.24,0.00%,4.01%,269834920.00,1424322700.00,2.94,2478,
2007-06-20,三,5.22,5.26,5.1,5.11,-2.48%,3.05%,239209960.00,1240195170.00,2.61,170,
2007-06-21,四,5.1,5.19,5,5.15,0.78%,3.72%,196501590.00,1003338210.00,2.14,--,
2007-06-22,五,5.14,5.2,5,5.04,-2.14%,3.88%,235773370.00,1195765310.00,2.57,--,
2007-06-25,一,5.06,5.14,4.94,4.96,-1.59%,3.97%,209230540.00,1050922180.00,2.28,--,
2007-06-26,二,4.9,5.02,4.88,4.99,0.60%,2.82%,163163470.00,806172680.00,1.78,--,
2007-06-27,三,5,5.13,4.94,5.1,2.20%,3.81%,251313060.00,1268700670.00,2.74,--,
2007-06-28,四,5.12,5.26,5.01,5.03,-1.37%,4.90%,301673330.00,1558042700.00,3.29,2803,
2007-06-29,五,4.95,5.12,4.91,5.01,-0.40%,4.17%,225323170.00,1130892230.00,2.45,--,
2007-07-02,一,5.02,5.08,4.95,5.06,1.00%,2.59%,141741450.00,710747650.00,1.54,36128,
2007-07-03,二,5.08,5.22,5.08,5.2,2.77%,2.77%,359928320.00,1866678800.00,3.92,94668,
2007-07-04,三,5.21,5.3,5.12,5.14,-1.15%,3.46%,222879240.00,1164644170.00,2.43,52534,
2007-07-05,四,5.11,5.16,4.97,4.98,-3.11%,3.70%,156626260.00,792449050.00,1.71,47029,
2007-07-06,五,4.98,5.17,4.97,5.16,3.61%,4.02%,174773820.00,888243170.00,1.9,43534,
2007-07-09,一,5.18,5.32,5.14,5.27,2.13%,3.49%,401041070.00,2116363900.00,4.37,108871,
2007-07-10,二,5.33,5.49,5.33,5.36,1.71%,3.04%,451588110.00,2445633900.00,4.92,127495,
2007-07-11,三,5.41,5.49,5.35,5.4,0.75%,2.61%,176689150.00,960542150.00,1.92,49851,
2007-07-12,四,5.41,5.45,5.33,5.39,-0.19%,2.22%,120832429.00,651493610.00,1.32,34124,
2007-07-13,五,5.39,5.43,5.33,5.37,-0.37%,1.86%,84888193.00,456441180.00,0.925,24088,
2007-07-16,一,5.41,5.44,5.26,5.27,-1.86%,3.35%,98489375.00,527516930.00,1.07,34181,
2007-07-17,二,5.27,5.42,5.18,5.4,2.47%,4.55%,159931570.00,849207200.00,1.74,38370,
2007-07-18,三,5.35,5.49,5.31,5.41,0.19%,3.33%,263883350.00,1434725400.00,2.87,59516,
2007-07-19,四,5.41,5.53,5.4,5.43,0.37%,2.40%,174995630.00,958857460.00,1.91,42526,
2007-07-20,五,5.45,5.65,5.44,5.6,3.13%,3.87%,414944440.00,2299649300.00,4.52,112572,
2007-07-23,一,5.72,5.91,5.72,5.75,2.68%,3.39%,572887860.00,3320754500.00,6.24,149942,
2007-07-24,二,5.76,5.83,5.67,5.69,-1.04%,2.78%,324067890.00,1866739800.00,3.53,88127,
2007-07-25,三,5.67,5.85,5.66,5.84,2.64%,3.34%,266417900.00,1535998600.00,2.9,72777,
2007-07-26,四,5.84,5.88,5.71,5.77,-1.20%,2.91%,251446730.00,1456884400.00,2.74,65515,
2007-07-27,五,5.69,5.74,5.63,5.67,-1.73%,1.91%,285230250.00,1617942600.00,3.11,75813,
2007-07-30,一,5.65,5.75,5.63,5.73,1.06%,2.12%,275464040.00,1571774300.00,3,64354,
2007-07-31,二,5.7,5.81,5.68,5.74,0.17%,2.27%,253205550.00,1455639100.00,2.76,58562,
2007-08-01,三,5.75,5.77,5.5,5.53,-3.66%,4.70%,294609400.00,1657370200.00,3.21,80458,
2007-08-02,四,5.53,5.66,5.45,5.58,0.90%,3.80%,198202090.00,1104259670.00,2.16,51495,
2007-08-03,五,5.59,5.84,5.58,5.82,4.30%,4.66%,557861800.00,3221501400.00,6.08,152915,
2007-08-06,一,5.88,5.92,5.73,5.8,-0.34%,3.26%,301612540.00,1760248800.00,3.29,80254,
2007-08-07,二,5.81,5.84,5.71,5.8,0.00%,2.24%,279634760.00,1612701400.00,3.05,64018,
2007-08-08,三,5.81,6.38,5.81,6.37,9.83%,9.83%,1375365500.00,8593423800.00,14.98,330651,
2007-08-09,四,6.38,6.62,6.31,6.54,2.67%,4.87%,796375200.00,5151880400.00,8.67,187842,
2007-08-10,五,6.48,6.79,6.39,6.69,2.29%,6.12%,510828060.00,3358999000.00,5.56,146157,
2007-08-13,一,6.79,7.22,6.75,7.1,6.13%,7.03%,597967470.00,4176618800.00,6.51,209594,
2007-08-14,二,7.04,7.12,6.87,7.05,-0.70%,3.52%,330949910.00,2311289100.00,3.6,126656,
2007-08-15,三,7,7.25,6.92,7.09,0.57%,4.68%,370565630.00,2624424800.00,4.04,136421,
2007-08-16,四,7.08,7.08,6.66,6.77,-4.51%,5.92%,386017260.00,2638028200.00,4.2,165721,
2007-08-17,五,6.69,6.77,6.43,6.46,-4.58%,5.02%,596741450.00,3921887000.00,6.5,215256,
2007-08-20,一,6.68,7.11,6.65,7.09,9.75%,7.12%,527465130.00,3631065500.00,5.75,181957,
2007-08-21,二,7.1,7.14,6.99,7.04,-0.71%,2.12%,385694090.00,2720531700.00,4.2,153349,
2007-08-22,三,6.85,7.03,6.85,6.92,-1.70%,2.56%,363603030.00,2520012100.00,3.96,131246,
2007-08-23,四,6.95,7.13,6.91,6.95,0.43%,3.18%,277393390.00,1943907100.00,3.02,99394,
2007-08-24,五,7.06,7.14,6.89,6.99,0.58%,3.60%,369236180.00,2591885200.00,4.02,126326,
2007-08-27,一,7.01,7.15,6.92,7.06,1.00%,3.29%,337545520.00,2377335000.00,3.68,127744,
2007-08-28,二,7,7,6.74,6.89,-2.41%,3.68%,348529170.00,2384157700.00,3.8,154254,
2007-08-29,三,6.79,6.94,6.65,6.71,-2.61%,4.21%,252771480.00,1712499200.00,2.75,116452,
2007-08-30,四,6.85,6.89,6.73,6.8,1.34%,2.38%,159731950.00,1085607090.00,1.74,74311,
2007-08-31,五,6.9,6.9,6.77,6.84,0.59%,1.91%,216482490.00,1476602500.00,2.36,105999,
2007-09-03,一,6.87,7.03,6.8,6.91,1.02%,3.36%,331735780.00,2292213800.00,3.61,122517,
2007-09-04,二,6.91,6.93,6.74,6.87,-0.58%,2.75%,323659680.00,2207507000.00,3.53,105589,
2007-09-05,三,6.87,6.95,6.73,6.8,-1.02%,3.20%,238484730.00,1622967200.00,2.6,94406,
2007-09-06,四,6.85,6.95,6.75,6.95,2.21%,2.94%,331928310.00,2279582000.00,3.62,122597,
2007-09-07,五,7,7.12,6.79,6.81,-2.01%,4.75%,428138580.00,2970719600.00,4.66,170465,
2007-09-10,一,6.7,6.81,6.6,6.8,-0.15%,3.08%,300633770.00,2009658000.00,3.27,126728,
2007-09-11,二,6.76,6.86,6.39,6.42,-5.59%,6.91%,338830570.00,2246866600.00,3.69,158179,
2007-09-12,三,6.4,6.5,6.25,6.39,-0.47%,3.89%,241820660.00,1534576400.00,2.63,122954,
2007-09-13,四,6.41,6.59,6.41,6.46,1.10%,2.82%,237531630.00,1543528100.00,2.59,81603,
2007-09-14,五,6.5,6.54,6.38,6.49,0.46%,2.48%,165063210.00,1060872140.00,1.8,71599,
2007-09-17,一,6.49,6.64,6.47,6.54,0.77%,2.62%,203160150.00,1326330110.00,2.21,80716,
2007-09-18,二,6.54,6.59,6.37,6.53,-0.15%,3.36%,194579640.00,1253424070.00,2.12,106090,
2007-09-19,三,6.55,6.64,6.43,6.48,-0.77%,3.22%,160071460.00,1042742490.00,1.74,63069,
2007-09-20,四,6.55,6.65,6.48,6.58,1.54%,2.62%,230036760.00,1510569400.00,2.51,107681,
2007-09-21,五,6.6,6.74,6.59,6.69,1.67%,2.28%,255638730.00,1702592500.00,2.78,104237,
2007-09-24,一,6.72,6.76,6.63,6.69,0.00%,1.94%,182333910.00,1217889320.00,1.99,67195,
2007-09-25,二,6.73,6.76,6.39,6.49,-2.99%,5.53%,191207290.00,1250966490.00,2.08,76413,
2007-09-26,三,6.5,6.55,6.34,6.37,-1.85%,3.24%,145507200.00,931875140.00,1.58,80102,
2007-09-27,四,6.35,6.59,6.31,6.58,3.30%,4.40%,148383000.00,960091840.00,1.62,62130,
2007-09-28,五,6.63,6.7,6.58,6.61,0.46%,1.82%,190864360.00,1265607170.00,2.08,69334,
2007-10-08,一,6.91,7.27,6.81,7.27,9.98%,6.96%,975824820.00,6944585400.00,10.63,338609,
2007-10-09,二,7.3,7.51,7.22,7.29,0.28%,3.99%,596085800.00,4404076600.00,6.49,184172,
2007-10-10,三,7.32,7.87,7.32,7.59,4.12%,7.54%,524572610.00,4000683300.00,5.71,199623,
2007-10-11,四,7.75,8.02,7.66,7.79,2.64%,4.74%,350476760.00,2733912100.00,3.82,143396,
2007-10-12,五,7.8,7.86,7.34,7.65,-1.80%,6.68%,332506160.00,2518738400.00,3.62,160349,
2007-10-15,一,7.65,7.93,7.46,7.86,2.75%,6.14%,276746610.00,2129624100.00,3.01,141100,
2007-10-16,二,7.91,8.45,7.86,8.15,3.69%,7.51%,414132360.00,3393960000.00,4.51,180617,
2007-10-17,三,8.03,8.09,7.86,7.96,-2.33%,2.82%,186023250.00,1475587600.00,2.03,107782,
2007-10-18,四,7.91,8.03,7.59,7.64,-4.02%,5.53%,229315210.00,1779060000.00,2.5,110293,
2007-10-19,五,7.71,7.8,7.58,7.61,-0.39%,2.88%,163860460.00,1258773950.00,1.78,75678,
2007-10-22,一,7.49,7.7,7.31,7.45,-2.10%,5.12%,129533262.00,969170940.00,1.41,64282,
2007-10-23,二,7.41,7.91,7.41,7.86,5.50%,6.71%,234203690.00,1801092300.00,2.55,100279,
2007-10-24,三,7.91,8.18,7.87,7.95,1.15%,3.94%,262515040.00,2109289700.00,2.86,122217,
2007-10-25,四,7.85,8.04,7.46,7.62,-4.15%,7.30%,252115920.00,1962686100.00,2.75,109627,
2007-10-29,一,8.01,8.35,7.98,8.17,7.22%,4.86%,303866540.00,2484625700.00,2.52,143327,
2007-10-30,二,8.25,8.77,8.06,8.73,6.85%,8.69%,332667880.00,2824856600.00,2.76,199733,
2007-10-31,三,8.88,8.89,8.58,8.74,0.11%,3.55%,296567880.00,2587239300.00,2.46,167008,
2007-11-01,四,8.73,9,8.6,8.84,1.14%,4.58%,256415430.00,2269256700.00,2.13,140346,
2007-11-02,五,8.68,8.86,8.55,8.65,-2.15%,3.51%,257433620.00,2229500200.00,2.13,149910,
2007-11-05,一,8.59,8.7,8.26,8.29,-4.16%,5.09%,197734650.00,1668156200.00,1.64,129604,
2007-11-06,二,8.25,8.35,8.12,8.16,-1.57%,2.77%,195897310.00,1604561900.00,1.62,101113,
2007-11-07,三,8.2,8.56,8.16,8.55,4.78%,4.90%,212564000.00,1766565900.00,1.76,96073,
2007-11-08,四,8.41,8.49,8.24,8.26,-3.39%,2.92%,235440830.00,1962452100.00,1.95,104635,
